filename,width,height,class,xmin,ymin,xmax,ymax
12_jpg.rf.b41dc344f465ed5dad6d5e93c13e84fe.jpg,640,640,dry_farming,393,0,461,297
12_jpg.rf.b41dc344f465ed5dad6d5e93c13e84fe.jpg,640,640,dry_farming,519,0,637,310
12_jpg.rf.b41dc344f465ed5dad6d5e93c13e84fe.jpg,640,640,other_crop,316,306,458,636
161_jpg.rf.42bcd900685c50b3838349772f807232.jpg,640,640,paddy,148,0,250,83
161_jpg.rf.42bcd900685c50b3838349772f807232.jpg,640,640,paddy,241,0,377,136
161_jpg.rf.42bcd900685c50b3838349772f807232.jpg,640,640,paddy,352,4,507,198
161_jpg.rf.42bcd900685c50b3838349772f807232.jpg,640,640,paddy,0,132,124,396
161_jpg.rf.42bcd900685c50b3838349772f807232.jpg,640,640,paddy,532,4,637,128
161_jpg.rf.42bcd900685c50b3838349772f807232.jpg,640,640,paddy,560,0,637,41
161_jpg.rf.42bcd900685c50b3838349772f807232.jpg,640,640,paddy,420,0,532,54
161_jpg.rf.42bcd900685c50b3838349772f807232.jpg,640,640,paddy,294,165,461,409
161_jpg.rf.42bcd900685c50b3838349772f807232.jpg,640,640,paddy,513,87,637,231
161_jpg.rf.42bcd900685c50b3838349772f807232.jpg,640,640,paddy,442,169,631,421
161_jpg.rf.42bcd900685c50b3838349772f807232.jpg,640,640,paddy,606,248,637,423
161_jpg.rf.42bcd900685c50b3838349772f807232.jpg,640,640,paddy,535,462,637,636
161_jpg.rf.42bcd900685c50b3838349772f807232.jpg,640,640,paddy,0,454,40,553
161_jpg.rf.42bcd900685c50b3838349772f807232.jpg,640,640,paddy,46,454,145,566
161_jpg.rf.42bcd900685c50b3838349772f807232.jpg,640,640,other_crop,145,458,417,636
161_jpg.rf.42bcd900685c50b3838349772f807232.jpg,640,640,dry_farming,0,0,127,161
161_jpg.rf.42bcd900685c50b3838349772f807232.jpg,640,640,dry_farming,151,58,331,396
161_jpg.rf.42bcd900685c50b3838349772f807232.jpg,640,640,dry_farming,406,458,576,636
161_jpg.rf.42bcd900685c50b3838349772f807232.jpg,640,640,other_crop,0,549,80,636
56_jpg.rf.b725875c7238dd846d32dc826b935b45.jpg,640,640,paddy,108,0,578,74
56_jpg.rf.b725875c7238dd846d32dc826b935b45.jpg,640,640,mix_Wood_Land,85,70,637,553
56_jpg.rf.b725875c7238dd846d32dc826b935b45.jpg,640,640,mix_Wood_Land,193,303,637,636
56_jpg.rf.b725875c7238dd846d32dc826b935b45.jpg,640,640,mix_Wood_Land,0,0,40,149
56_jpg.rf.b725875c7238dd846d32dc826b935b45.jpg,640,640,mix_Wood_Land,0,121,65,636
08_jpg.rf.e097182a55063ba5cc9b522a4964c109.jpg,640,640,paddy,257,99,411,157
08_jpg.rf.e097182a55063ba5cc9b522a4964c109.jpg,640,640,paddy,247,0,405,111
08_jpg.rf.e097182a55063ba5cc9b522a4964c109.jpg,640,640,paddy,71,0,238,145
08_jpg.rf.e097182a55063ba5cc9b522a4964c109.jpg,640,640,paddy,99,128,244,173
08_jpg.rf.e097182a55063ba5cc9b522a4964c109.jpg,640,640,paddy,0,0,43,62
08_jpg.rf.e097182a55063ba5cc9b522a4964c109.jpg,640,640,paddy,0,194,65,264
08_jpg.rf.e097182a55063ba5cc9b522a4964c109.jpg,640,640,paddy,0,66,59,190
08_jpg.rf.e097182a55063ba5cc9b522a4964c109.jpg,640,640,paddy,0,318,53,388
08_jpg.rf.e097182a55063ba5cc9b522a4964c109.jpg,640,640,paddy,96,182,396,256
08_jpg.rf.e097182a55063ba5cc9b522a4964c109.jpg,640,640,paddy,99,211,405,372
08_jpg.rf.e097182a55063ba5cc9b522a4964c109.jpg,640,640,paddy,461,615,637,636
08_jpg.rf.e097182a55063ba5cc9b522a4964c109.jpg,640,640,paddy,0,434,93,636
08_jpg.rf.e097182a55063ba5cc9b522a4964c109.jpg,640,640,paddy,451,396,637,607
08_jpg.rf.e097182a55063ba5cc9b522a4964c109.jpg,640,640,paddy,269,401,448,628
08_jpg.rf.e097182a55063ba5cc9b522a4964c109.jpg,640,640,paddy,87,409,272,636
08_jpg.rf.e097182a55063ba5cc9b522a4964c109.jpg,640,640,dry_farming,482,4,637,178
08_jpg.rf.e097182a55063ba5cc9b522a4964c109.jpg,640,640,dry_farming,476,165,637,334
124_jpg.rf.8bf54712a410f3b35c33bd9459a4a1fe.jpg,640,640,dry_farming,464,0,637,326
124_jpg.rf.8bf54712a410f3b35c33bd9459a4a1fe.jpg,640,640,paddy,581,0,637,21
124_jpg.rf.8bf54712a410f3b35c33bd9459a4a1fe.jpg,640,640,paddy,0,37,161,149
124_jpg.rf.8bf54712a410f3b35c33bd9459a4a1fe.jpg,640,640,paddy,164,33,461,169
124_jpg.rf.8bf54712a410f3b35c33bd9459a4a1fe.jpg,640,640,dry_farming,0,153,223,239
124_jpg.rf.8bf54712a410f3b35c33bd9459a4a1fe.jpg,640,640,dry_farming,220,165,461,347
124_jpg.rf.8bf54712a410f3b35c33bd9459a4a1fe.jpg,640,640,dry_farming,0,244,229,343
124_jpg.rf.8bf54712a410f3b35c33bd9459a4a1fe.jpg,640,640,dry_farming,0,343,250,504
124_jpg.rf.8bf54712a410f3b35c33bd9459a4a1fe.jpg,640,640,dry_farming,0,504,117,636
124_jpg.rf.8bf54712a410f3b35c33bd9459a4a1fe.jpg,640,640,dry_farming,124,508,266,636
124_jpg.rf.8bf54712a410f3b35c33bd9459a4a1fe.jpg,640,640,dry_farming,260,500,436,636
124_jpg.rf.8bf54712a410f3b35c33bd9459a4a1fe.jpg,640,640,dry_farming,443,570,616,636
124_jpg.rf.8bf54712a410f3b35c33bd9459a4a1fe.jpg,640,640,mix_Wood_Land,439,500,622,590
124_jpg.rf.8bf54712a410f3b35c33bd9459a4a1fe.jpg,640,640,paddy,0,0,464,66
178_jpg.rf.ee1cf1cb16992488e4ccd83cb040a808.jpg,640,640,other_crop,356,0,467,306
178_jpg.rf.ee1cf1cb16992488e4ccd83cb040a808.jpg,640,640,other_crop,161,244,553,636
178_jpg.rf.ee1cf1cb16992488e4ccd83cb040a808.jpg,640,640,other_crop,498,425,637,636
134_jpg.rf.1de0f8a2439c802fcdfd3cb929ef65e4.jpg,640,640,paddy,260,231,637,340
134_jpg.rf.1de0f8a2439c802fcdfd3cb929ef65e4.jpg,640,640,dry_farming,0,29,238,330
134_jpg.rf.1de0f8a2439c802fcdfd3cb929ef65e4.jpg,640,640,other_crop,501,367,637,524
134_jpg.rf.1de0f8a2439c802fcdfd3cb929ef65e4.jpg,640,640,other_crop,0,339,226,636
134_jpg.rf.1de0f8a2439c802fcdfd3cb929ef65e4.jpg,640,640,other_crop,495,529,637,636
134_jpg.rf.1de0f8a2439c802fcdfd3cb929ef65e4.jpg,640,640,paddy,0,0,80,41
134_jpg.rf.1de0f8a2439c802fcdfd3cb929ef65e4.jpg,640,640,mix_Wood_Land,269,8,637,227
134_jpg.rf.1de0f8a2439c802fcdfd3cb929ef65e4.jpg,640,640,mix_Wood_Land,77,0,238,87
134_jpg.rf.1de0f8a2439c802fcdfd3cb929ef65e4.jpg,640,640,mix_Wood_Land,260,330,495,434
134_jpg.rf.1de0f8a2439c802fcdfd3cb929ef65e4.jpg,640,640,mix_Wood_Land,250,450,492,636
120_jpg.rf.28040e3edeef8048ffac24059c0902a9.jpg,640,640,other_crop,0,21,207,215
120_jpg.rf.28040e3edeef8048ffac24059c0902a9.jpg,640,640,paddy,0,0,223,120
120_jpg.rf.28040e3edeef8048ffac24059c0902a9.jpg,640,640,paddy,19,557,300,636
120_jpg.rf.28040e3edeef8048ffac24059c0902a9.jpg,640,640,paddy,386,504,637,636
120_jpg.rf.28040e3edeef8048ffac24059c0902a9.jpg,640,640,paddy,393,0,637,219
120_jpg.rf.28040e3edeef8048ffac24059c0902a9.jpg,640,640,paddy,362,54,495,339
120_jpg.rf.28040e3edeef8048ffac24059c0902a9.jpg,640,640,paddy,74,376,325,599
120_jpg.rf.28040e3edeef8048ffac24059c0902a9.jpg,640,640,dry_farming,309,326,464,628
120_jpg.rf.28040e3edeef8048ffac24059c0902a9.jpg,640,640,dry_farming,0,132,193,297
120_jpg.rf.28040e3edeef8048ffac24059c0902a9.jpg,640,640,other_crop,151,260,337,417
120_jpg.rf.28040e3edeef8048ffac24059c0902a9.jpg,640,640,other_crop,0,227,155,396
120_jpg.rf.28040e3edeef8048ffac24059c0902a9.jpg,640,640,other_crop,0,359,102,524
120_jpg.rf.28040e3edeef8048ffac24059c0902a9.jpg,640,640,other_crop,445,186,637,549
120_jpg.rf.28040e3edeef8048ffac24059c0902a9.jpg,640,640,other_crop,597,462,637,566
120_jpg.rf.28040e3edeef8048ffac24059c0902a9.jpg,640,640,dry_farming,201,8,386,310
120_jpg.rf.28040e3edeef8048ffac24059c0902a9.jpg,640,640,other_crop,204,0,337,198
120_jpg.rf.28040e3edeef8048ffac24059c0902a9.jpg,640,640,dry_farming,507,0,637,78
141_jpg.rf.0c5dd99a7b92a38732d36dce66c49dd4.jpg,640,640,paddy,48,85,205,347
141_jpg.rf.0c5dd99a7b92a38732d36dce66c49dd4.jpg,640,640,paddy,0,25,65,132
141_jpg.rf.0c5dd99a7b92a38732d36dce66c49dd4.jpg,640,640,paddy,0,116,68,256
141_jpg.rf.0c5dd99a7b92a38732d36dce66c49dd4.jpg,640,640,paddy,3,0,179,99
141_jpg.rf.0c5dd99a7b92a38732d36dce66c49dd4.jpg,640,640,dry_farming,0,248,207,380
141_jpg.rf.0c5dd99a7b92a38732d36dce66c49dd4.jpg,640,640,other_crop,179,0,637,380
141_jpg.rf.0c5dd99a7b92a38732d36dce66c49dd4.jpg,640,640,other_crop,352,0,467,50
141_jpg.rf.0c5dd99a7b92a38732d36dce66c49dd4.jpg,640,640,other_crop,473,0,637,149
141_jpg.rf.0c5dd99a7b92a38732d36dce66c49dd4.jpg,640,640,other_crop,223,219,368,380
141_jpg.rf.0c5dd99a7b92a38732d36dce66c49dd4.jpg,640,640,mix_Wood_Land,349,405,637,636
141_jpg.rf.0c5dd99a7b92a38732d36dce66c49dd4.jpg,640,640,mix_Wood_Land,0,405,142,636
141_jpg.rf.0c5dd99a7b92a38732d36dce66c49dd4.jpg,640,640,dry_farming,346,479,473,636
141_jpg.rf.0c5dd99a7b92a38732d36dce66c49dd4.jpg,640,640,mix_Wood_Land,80,405,337,623
141_jpg.rf.0c5dd99a7b92a38732d36dce66c49dd4.jpg,640,640,mix_Wood_Land,133,545,269,636
176_jpg.rf.4a9f392c461781c2363414ec04866013.jpg,640,640,paddy,19,0,96,116
176_jpg.rf.4a9f392c461781c2363414ec04866013.jpg,640,640,paddy,101,0,201,120
176_jpg.rf.4a9f392c461781c2363414ec04866013.jpg,640,640,paddy,220,0,309,132
176_jpg.rf.4a9f392c461781c2363414ec04866013.jpg,640,640,paddy,442,0,526,145
176_jpg.rf.4a9f392c461781c2363414ec04866013.jpg,640,640,paddy,199,206,301,640
176_jpg.rf.4a9f392c461781c2363414ec04866013.jpg,640,640,paddy,60,194,206,640
176_jpg.rf.4a9f392c461781c2363414ec04866013.jpg,640,640,paddy,0,0,19,116
176_jpg.rf.4a9f392c461781c2363414ec04866013.jpg,640,640,paddy,303,231,398,640
176_jpg.rf.4a9f392c461781c2363414ec04866013.jpg,640,640,other_crop,0,194,65,640
176_jpg.rf.4a9f392c461781c2363414ec04866013.jpg,640,640,other_crop,309,0,374,136
173_jpg.rf.1a9fcf418f82d0aa8bb828a5722dbafe.jpg,640,640,paddy,0,562,71,640
173_jpg.rf.1a9fcf418f82d0aa8bb828a5722dbafe.jpg,640,640,paddy,90,570,254,636
173_jpg.rf.1a9fcf418f82d0aa8bb828a5722dbafe.jpg,640,640,paddy,0,283,74,553
173_jpg.rf.1a9fcf418f82d0aa8bb828a5722dbafe.jpg,640,640,other_crop,0,83,80,277
173_jpg.rf.1a9fcf418f82d0aa8bb828a5722dbafe.jpg,640,640,other_crop,93,136,451,314
173_jpg.rf.1a9fcf418f82d0aa8bb828a5722dbafe.jpg,640,640,other_crop,467,140,637,227
173_jpg.rf.1a9fcf418f82d0aa8bb828a5722dbafe.jpg,640,640,other_crop,451,244,637,334
173_jpg.rf.1a9fcf418f82d0aa8bb828a5722dbafe.jpg,640,640,mix_Wood_Land,74,314,637,557
173_jpg.rf.1a9fcf418f82d0aa8bb828a5722dbafe.jpg,640,640,other_crop,127,462,264,562
173_jpg.rf.1a9fcf418f82d0aa8bb828a5722dbafe.jpg,640,640,mix_Wood_Land,96,78,637,140
173_jpg.rf.1a9fcf418f82d0aa8bb828a5722dbafe.jpg,640,640,mix_Wood_Land,0,0,93,58
173_jpg.rf.1a9fcf418f82d0aa8bb828a5722dbafe.jpg,640,640,mix_Wood_Land,111,0,371,62
173_jpg.rf.1a9fcf418f82d0aa8bb828a5722dbafe.jpg,640,640,mix_Wood_Land,263,557,637,636
172_jpg.rf.01d758ca421094be59cf8d9b98f3643b.jpg,640,640,other_crop,139,376,637,495
172_jpg.rf.01d758ca421094be59cf8d9b98f3643b.jpg,640,640,paddy,0,0,31,91
172_jpg.rf.01d758ca421094be59cf8d9b98f3643b.jpg,640,640,paddy,130,0,377,95
172_jpg.rf.01d758ca421094be59cf8d9b98f3643b.jpg,640,640,paddy,127,179,387,301
172_jpg.rf.01d758ca421094be59cf8d9b98f3643b.jpg,640,640,paddy,439,0,503,36
172_jpg.rf.01d758ca421094be59cf8d9b98f3643b.jpg,640,640,paddy,121,120,303,239
172_jpg.rf.01d758ca421094be59cf8d9b98f3643b.jpg,640,640,paddy,219,25,465,153
172_jpg.rf.01d758ca421094be59cf8d9b98f3643b.jpg,640,640,paddy,349,157,392,178
172_jpg.rf.01d758ca421094be59cf8d9b98f3643b.jpg,640,640,mix_Wood_Land,0,376,80,479
172_jpg.rf.01d758ca421094be59cf8d9b98f3643b.jpg,640,640,mix_Wood_Land,0,149,117,347
172_jpg.rf.01d758ca421094be59cf8d9b98f3643b.jpg,640,640,mix_Wood_Land,105,457,640,634
164_jpg.rf.7f19c3b41878880c8dd783ba3e2e059f.jpg,640,640,paddy,331,15,475,409
164_jpg.rf.7f19c3b41878880c8dd783ba3e2e059f.jpg,640,640,paddy,481,0,597,417
164_jpg.rf.7f19c3b41878880c8dd783ba3e2e059f.jpg,640,640,paddy,346,438,402,636
164_jpg.rf.7f19c3b41878880c8dd783ba3e2e059f.jpg,640,640,paddy,467,446,529,636
164_jpg.rf.7f19c3b41878880c8dd783ba3e2e059f.jpg,640,640,paddy,0,413,68,636
164_jpg.rf.7f19c3b41878880c8dd783ba3e2e059f.jpg,640,640,paddy,260,434,343,636
164_jpg.rf.7f19c3b41878880c8dd783ba3e2e059f.jpg,640,640,paddy,71,421,151,636
164_jpg.rf.7f19c3b41878880c8dd783ba3e2e059f.jpg,640,640,paddy,155,425,244,636
164_jpg.rf.7f19c3b41878880c8dd783ba3e2e059f.jpg,640,640,paddy,81,0,168,384
164_jpg.rf.7f19c3b41878880c8dd783ba3e2e059f.jpg,640,640,paddy,0,0,80,380
164_jpg.rf.7f19c3b41878880c8dd783ba3e2e059f.jpg,640,640,paddy,161,0,250,392
164_jpg.rf.7f19c3b41878880c8dd783ba3e2e059f.jpg,640,640,dry_farming,238,0,343,396
164_jpg.rf.7f19c3b41878880c8dd783ba3e2e059f.jpg,640,640,dry_farming,408,442,464,636
164_jpg.rf.7f19c3b41878880c8dd783ba3e2e059f.jpg,640,640,dry_farming,529,450,637,636
95_jpg.rf.ce9907058f1cf151e5de5744da044416.jpg,640,640,paddy,504,0,637,78
95_jpg.rf.ce9907058f1cf151e5de5744da044416.jpg,640,640,paddy,496,545,637,636
95_jpg.rf.ce9907058f1cf151e5de5744da044416.jpg,640,640,paddy,142,537,266,636
95_jpg.rf.ce9907058f1cf151e5de5744da044416.jpg,640,640,paddy,0,512,112,636
95_jpg.rf.ce9907058f1cf151e5de5744da044416.jpg,640,640,paddy,495,54,637,347
95_jpg.rf.ce9907058f1cf151e5de5744da044416.jpg,640,640,other_crop,247,124,492,359
95_jpg.rf.ce9907058f1cf151e5de5744da044416.jpg,640,640,other_crop,269,0,498,194
95_jpg.rf.ce9907058f1cf151e5de5744da044416.jpg,640,640,dry_farming,485,301,637,582
95_jpg.rf.ce9907058f1cf151e5de5744da044416.jpg,640,640,mix_Wood_Land,34,12,260,301
95_jpg.rf.ce9907058f1cf151e5de5744da044416.jpg,640,640,other_crop,383,355,485,545
95_jpg.rf.ce9907058f1cf151e5de5744da044416.jpg,640,640,other_crop,40,0,266,87
95_jpg.rf.ce9907058f1cf151e5de5744da044416.jpg,640,640,other_crop,12,268,263,537
175_jpg.rf.45de7657fc9d6cda482d32c7f8ac3110.jpg,640,640,paddy,0,25,420,223
175_jpg.rf.45de7657fc9d6cda482d32c7f8ac3110.jpg,640,640,paddy,0,0,368,111
175_jpg.rf.45de7657fc9d6cda482d32c7f8ac3110.jpg,640,640,paddy,0,0,365,107
175_jpg.rf.45de7657fc9d6cda482d32c7f8ac3110.jpg,640,640,paddy,0,314,192,442
175_jpg.rf.45de7657fc9d6cda482d32c7f8ac3110.jpg,640,640,other_crop,575,0,637,434
107_jpg.rf.c9504f2e0d5d86efd7f9fd3e85bf01ae.jpg,640,640,paddy,0,0,111,178
107_jpg.rf.c9504f2e0d5d86efd7f9fd3e85bf01ae.jpg,640,640,paddy,53,0,216,215
107_jpg.rf.c9504f2e0d5d86efd7f9fd3e85bf01ae.jpg,640,640,paddy,485,0,637,70
107_jpg.rf.c9504f2e0d5d86efd7f9fd3e85bf01ae.jpg,640,640,paddy,402,252,637,388
107_jpg.rf.c9504f2e0d5d86efd7f9fd3e85bf01ae.jpg,640,640,paddy,427,33,637,301
107_jpg.rf.c9504f2e0d5d86efd7f9fd3e85bf01ae.jpg,640,640,paddy,399,355,637,537
107_jpg.rf.c9504f2e0d5d86efd7f9fd3e85bf01ae.jpg,640,640,paddy,390,438,637,636
107_jpg.rf.c9504f2e0d5d86efd7f9fd3e85bf01ae.jpg,640,640,mix_Wood_Land,155,0,470,318
107_jpg.rf.c9504f2e0d5d86efd7f9fd3e85bf01ae.jpg,640,640,mix_Wood_Land,0,206,396,636
83_jpg.rf.7260a13b8cd38826268af58d6b60c861.jpg,640,640,paddy,0,0,111,87
83_jpg.rf.7260a13b8cd38826268af58d6b60c861.jpg,640,640,paddy,0,301,77,434
83_jpg.rf.7260a13b8cd38826268af58d6b60c861.jpg,640,640,paddy,0,446,68,636
83_jpg.rf.7260a13b8cd38826268af58d6b60c861.jpg,640,640,paddy,0,107,102,285
83_jpg.rf.7260a13b8cd38826268af58d6b60c861.jpg,640,640,paddy,68,273,312,636
83_jpg.rf.7260a13b8cd38826268af58d6b60c861.jpg,640,640,other_crop,380,33,637,211
83_jpg.rf.7260a13b8cd38826268af58d6b60c861.jpg,640,640,paddy,385,0,472,25
83_jpg.rf.7260a13b8cd38826268af58d6b60c861.jpg,640,640,paddy,551,0,637,70
83_jpg.rf.7260a13b8cd38826268af58d6b60c861.jpg,640,640,paddy,436,33,637,153
83_jpg.rf.7260a13b8cd38826268af58d6b60c861.jpg,640,640,other_crop,99,21,346,293
83_jpg.rf.7260a13b8cd38826268af58d6b60c861.jpg,640,640,mix_Wood_Land,340,165,637,516
83_jpg.rf.7260a13b8cd38826268af58d6b60c861.jpg,640,640,other_crop,322,396,439,529
83_jpg.rf.7260a13b8cd38826268af58d6b60c861.jpg,640,640,other_crop,291,504,504,636
83_jpg.rf.7260a13b8cd38826268af58d6b60c861.jpg,640,640,other_crop,374,99,636,256
83_jpg.rf.7260a13b8cd38826268af58d6b60c861.jpg,640,640,paddy,102,0,325,41
83_jpg.rf.7260a13b8cd38826268af58d6b60c861.jpg,640,640,other_crop,427,454,600,615
177_jpg.rf.da01d6cf174cebff71e3e205f840e272.jpg,640,640,paddy,0,355,28,479
177_jpg.rf.da01d6cf174cebff71e3e205f840e272.jpg,640,640,paddy,0,500,72,619
177_jpg.rf.da01d6cf174cebff71e3e205f840e272.jpg,640,640,other_crop,87,116,479,231
177_jpg.rf.da01d6cf174cebff71e3e205f840e272.jpg,640,640,dry_farming,83,219,637,500
177_jpg.rf.da01d6cf174cebff71e3e205f840e272.jpg,640,640,other_crop,204,347,498,566
177_jpg.rf.da01d6cf174cebff71e3e205f840e272.jpg,640,640,other_crop,0,107,56,227
98_jpg.rf.f1f301834a08fcd2f3ca341908c14178.jpg,640,640,paddy,0,549,127,636
98_jpg.rf.f1f301834a08fcd2f3ca341908c14178.jpg,640,640,paddy,0,396,153,549
98_jpg.rf.f1f301834a08fcd2f3ca341908c14178.jpg,640,640,paddy,0,1,424,279
98_jpg.rf.f1f301834a08fcd2f3ca341908c14178.jpg,640,640,mix_Wood_Land,198,405,637,636
121_jpg.rf.7de5e8ce348af86d96462419ffcf3e30.jpg,640,640,paddy,0,8,275,194
121_jpg.rf.7de5e8ce348af86d96462419ffcf3e30.jpg,640,640,paddy,40,0,291,62
121_jpg.rf.7de5e8ce348af86d96462419ffcf3e30.jpg,640,640,other_crop,291,0,603,244
121_jpg.rf.7de5e8ce348af86d96462419ffcf3e30.jpg,640,640,paddy,396,0,637,149
121_jpg.rf.7de5e8ce348af86d96462419ffcf3e30.jpg,640,640,paddy,291,396,628,636
121_jpg.rf.7de5e8ce348af86d96462419ffcf3e30.jpg,640,640,dry_farming,37,372,284,636
121_jpg.rf.7de5e8ce348af86d96462419ffcf3e30.jpg,640,640,other_crop,266,182,606,372
121_jpg.rf.7de5e8ce348af86d96462419ffcf3e30.jpg,640,640,mix_Wood_Land,0,132,272,371
121_jpg.rf.7de5e8ce348af86d96462419ffcf3e30.jpg,640,640,mix_Wood_Land,0,512,65,636
123_jpg.rf.5b29510c6e73cfce46b8664eace1c7eb.jpg,640,640,paddy,538,310,637,483
123_jpg.rf.5b29510c6e73cfce46b8664eace1c7eb.jpg,640,640,paddy,529,140,637,306
123_jpg.rf.5b29510c6e73cfce46b8664eace1c7eb.jpg,640,640,paddy,278,140,479,285
123_jpg.rf.5b29510c6e73cfce46b8664eace1c7eb.jpg,640,640,mix_Wood_Land,0,285,504,636
123_jpg.rf.5b29510c6e73cfce46b8664eace1c7eb.jpg,640,640,paddy,275,272,538,425
123_jpg.rf.5b29510c6e73cfce46b8664eace1c7eb.jpg,640,640,paddy,0,83,266,297
123_jpg.rf.5b29510c6e73cfce46b8664eace1c7eb.jpg,640,640,paddy,473,508,637,636
123_jpg.rf.5b29510c6e73cfce46b8664eace1c7eb.jpg,640,640,other_crop,489,72,637,140
123_jpg.rf.5b29510c6e73cfce46b8664eace1c7eb.jpg,640,640,other_crop,315,0,473,66
123_jpg.rf.5b29510c6e73cfce46b8664eace1c7eb.jpg,640,640,other_crop,0,0,109,58
103_jpg.rf.d0388bbed68113a3fb0b3e0d72a7a4ad.jpg,640,640,paddy,0,161,37,330
103_jpg.rf.d0388bbed68113a3fb0b3e0d72a7a4ad.jpg,640,640,paddy,597,161,637,504
103_jpg.rf.d0388bbed68113a3fb0b3e0d72a7a4ad.jpg,640,640,paddy,362,0,591,95
103_jpg.rf.d0388bbed68113a3fb0b3e0d72a7a4ad.jpg,640,640,paddy,362,111,591,231
103_jpg.rf.d0388bbed68113a3fb0b3e0d72a7a4ad.jpg,640,640,paddy,80,0,337,186
103_jpg.rf.d0388bbed68113a3fb0b3e0d72a7a4ad.jpg,640,640,paddy,365,239,587,491
103_jpg.rf.d0388bbed68113a3fb0b3e0d72a7a4ad.jpg,640,640,mix_Wood_Land,0,153,346,636
103_jpg.rf.d0388bbed68113a3fb0b3e0d72a7a4ad.jpg,640,640,mix_Wood_Land,0,62,59,161
103_jpg.rf.d0388bbed68113a3fb0b3e0d72a7a4ad.jpg,640,640,mix_Wood_Land,600,0,637,111
130_jpg.rf.e69d97fcb6284b913d3345a716aa3c94.jpg,640,640,dry_farming,0,0,331,190
130_jpg.rf.e69d97fcb6284b913d3345a716aa3c94.jpg,640,640,paddy,216,0,254,25
130_jpg.rf.e69d97fcb6284b913d3345a716aa3c94.jpg,640,640,paddy,244,0,458,157
130_jpg.rf.e69d97fcb6284b913d3345a716aa3c94.jpg,640,640,paddy,479,301,637,512
130_jpg.rf.e69d97fcb6284b913d3345a716aa3c94.jpg,640,640,paddy,337,0,637,359
130_jpg.rf.e69d97fcb6284b913d3345a716aa3c94.jpg,640,640,paddy,0,87,93,235
130_jpg.rf.e69d97fcb6284b913d3345a716aa3c94.jpg,640,640,paddy,90,124,430,363
130_jpg.rf.e69d97fcb6284b913d3345a716aa3c94.jpg,640,640,paddy,328,363,448,549
130_jpg.rf.e69d97fcb6284b913d3345a716aa3c94.jpg,640,640,paddy,0,227,349,516
130_jpg.rf.e69d97fcb6284b913d3345a716aa3c94.jpg,640,640,paddy,566,198,637,401
130_jpg.rf.e69d97fcb6284b913d3345a716aa3c94.jpg,640,640,paddy,470,417,594,578
130_jpg.rf.e69d97fcb6284b913d3345a716aa3c94.jpg,640,640,paddy,396,574,501,636
130_jpg.rf.e69d97fcb6284b913d3345a716aa3c94.jpg,640,640,paddy,591,483,637,632
130_jpg.rf.e69d97fcb6284b913d3345a716aa3c94.jpg,640,640,paddy,433,512,603,636
130_jpg.rf.e69d97fcb6284b913d3345a716aa3c94.jpg,640,640,dry_farming,0,259,201,566
130_jpg.rf.e69d97fcb6284b913d3345a716aa3c94.jpg,640,640,other_crop,151,495,408,636
130_jpg.rf.e69d97fcb6284b913d3345a716aa3c94.jpg,640,640,other_crop,0,483,124,615
130_jpg.rf.e69d97fcb6284b913d3345a716aa3c94.jpg,640,640,dry_farming,0,582,25,636
130_jpg.rf.e69d97fcb6284b913d3345a716aa3c94.jpg,640,640,paddy,597,0,637,70
01_jpg.rf.03c7b06159700f20e36122297b64f48b.jpg,640,640,paddy,0,0,19,458
01_jpg.rf.03c7b06159700f20e36122297b64f48b.jpg,640,640,paddy,20,0,94,469
01_jpg.rf.03c7b06159700f20e36122297b64f48b.jpg,640,640,paddy,90,0,133,475
01_jpg.rf.03c7b06159700f20e36122297b64f48b.jpg,640,640,paddy,127,0,250,476
01_jpg.rf.03c7b06159700f20e36122297b64f48b.jpg,640,640,paddy,244,0,297,475
01_jpg.rf.03c7b06159700f20e36122297b64f48b.jpg,640,640,paddy,295,4,390,493
01_jpg.rf.03c7b06159700f20e36122297b64f48b.jpg,640,640,paddy,431,11,563,504
01_jpg.rf.03c7b06159700f20e36122297b64f48b.jpg,640,640,paddy,0,491,56,636
01_jpg.rf.03c7b06159700f20e36122297b64f48b.jpg,640,640,paddy,59,491,130,636
01_jpg.rf.03c7b06159700f20e36122297b64f48b.jpg,640,640,paddy,132,500,219,636
01_jpg.rf.03c7b06159700f20e36122297b64f48b.jpg,640,640,paddy,318,508,458,636
01_jpg.rf.03c7b06159700f20e36122297b64f48b.jpg,640,640,paddy,458,516,637,636
01_jpg.rf.03c7b06159700f20e36122297b64f48b.jpg,640,640,other_crop,377,8,438,495
01_jpg.rf.03c7b06159700f20e36122297b64f48b.jpg,640,640,other_crop,550,25,637,508
01_jpg.rf.03c7b06159700f20e36122297b64f48b.jpg,640,640,paddy,229,504,319,636
153_jpg.rf.b99fbe1acd20dfc6a8c73ae6fee77937.jpg,640,640,paddy,340,318,461,421
153_jpg.rf.b99fbe1acd20dfc6a8c73ae6fee77937.jpg,640,640,paddy,25,91,145,198
153_jpg.rf.b99fbe1acd20dfc6a8c73ae6fee77937.jpg,640,640,paddy,195,318,334,417
153_jpg.rf.b99fbe1acd20dfc6a8c73ae6fee77937.jpg,640,640,paddy,0,91,15,194
153_jpg.rf.b99fbe1acd20dfc6a8c73ae6fee77937.jpg,640,640,paddy,631,443,637,543
